game_number,game_name,game_file,target_vertices,success,solve_time_seconds,winning_region_t0,winning_region_t10000,error_message
195,game_0195_chain_5,/home/pete/ontime/generated_games/game_0195_chain_5.tg,s3,True,0.165,"s3,s1,s0",s3,
196,game_0196_chain_10,/home/pete/ontime/generated_games/game_0196_chain_10.tg,"s1,s7",True,0.161,"s3,s9,s4,s5,s0,s7,s6","s1,s7",
197,game_0197_chain_7,/home/pete/ontime/generated_games/game_0197_chain_7.tg,"s4,s6",True,0.145,"s3,s1,s2","s6,s4",
198,game_0198_chain_5,/home/pete/ontime/generated_games/game_0198_chain_5.tg,,False,0.000,,,No target vertices
199,game_0199_chain_9,/home/pete/ontime/generated_games/game_0199_chain_9.tg,s2,True,0.142,"s3,s2,s1",s2,
200,game_0200_chain_11,/home/pete/ontime/generated_games/game_0200_chain_11.tg,"s0,s3,s6,s8,s10",True,0.139,"s7,s3,s5,s2,s1,s0","s6,s0,s10,s3,s8",
201,game_0201_branch_3_3,/home/pete/ontime/generated_games/game_0201_branch_3_3.tg,"s0,s3,s4,s10",True,0.102,"s2,s6,s5,s8,s1,s0,s12,s9,s7","s4,s0,s3,s10",
202,game_0202_branch_2_2,/home/pete/ontime/generated_games/game_0202_branch_2_2.tg,,False,0.000,,,No target vertices
203,game_0203_branch_4_2,/home/pete/ontime/generated_games/game_0203_branch_4_2.tg,"s3,s5,s6,s11",True,0.145,"s1,s7,s8,s9,s10,s13,s0,s3","s11,s3,s5,s6",
204,game_0204_branch_3_3,/home/pete/ontime/generated_games/game_0204_branch_3_3.tg,"s1,s7,s8,s11",True,0.090,"s10,s12,s4,s5,s7,s3,s2,s11,s1","s7,s1,s8,s11",
205,game_0205_branch_2_2,/home/pete/ontime/generated_games/game_0205_branch_2_2.tg,s2,True,0.142,"s1,s0",s2,
206,game_0206_branch_2_2,/home/pete/ontime/generated_games/game_0206_branch_2_2.tg,"s1,s2",True,0.143,"s0,s1","s1,s2",
207,game_0207_branch_4_2,/home/pete/ontime/generated_games/game_0207_branch_4_2.tg,"s0,s1,s2,s7,s8,s9,s10,s14",True,0.154,"s5,s14,s9,s12,s3,s4,s10,s6,s8,s1,s0,s7","s2,s8,s9,s1,s10,s0,s14,s7",
208,game_0208_branch_3_2,/home/pete/ontime/generated_games/game_0208_branch_3_2.tg,,False,0.000,,,No target vertices
209,game_0209_branch_3_2,/home/pete/ontime/generated_games/game_0209_branch_3_2.tg,"s1,s5",True,0.141,"s1,s2,s6,s5,s3","s1,s5",
210,game_0210_branch_3_2,/home/pete/ontime/generated_games/game_0210_branch_3_2.tg,"s2,s5",True,0.246,"s1,s4,s5,s2","s5,s2",
211,game_0211_branch_3_2,/home/pete/ontime/generated_games/game_0211_branch_3_2.tg,,False,0.000,,,No target vertices
212,game_0212_branch_3_3,/home/pete/ontime/generated_games/game_0212_branch_3_3.tg,"s0,s5",True,0.106,"s4,s11,s3,s6,s9,s2,s5,s1","s0,s5",
213,game_0213_branch_2_3,/home/pete/ontime/generated_games/game_0213_branch_2_3.tg,s0,True,0.094,,s0,
214,game_0214_branch_2_2,/home/pete/ontime/generated_games/game_0214_branch_2_2.tg,,False,0.000,,,No target vertices
215,game_0215_branch_3_3,/home/pete/ontime/generated_games/game_0215_branch_3_3.tg,"s0,s3,s5,s6,s9,s12",True,0.089,"s9,s10,s5,s0,s8,s4,s1,s6","s5,s0,s9,s12,s3,s6",
216,game_0216_branch_4_3,/home/pete/ontime/generated_games/game_0216_branch_4_3.tg,"s0,s2,s5,s11,s15,s19,s20,s21,s26,s28,s31,s34,s36,s37,s38",True,0.109,"s25,s37,s38,s35,s31,s29,s18,s21,s36,s13,s8,s11,s26,s4,s19,s32,s9,s12,s6,s28","s21,s20,s37,s28,s15,s31,s5,s11,s36,s2,s0,s38,s34,s19,s26",
217,game_0217_branch_4_3,/home/pete/ontime/generated_games/game_0217_branch_4_3.tg,"s3,s5,s8,s10,s14,s17,s19,s20,s25,s27,s29,s30,s35,s39",True,0.107,"s36,s24,s32,s31,s38,s27,s14,s1,s35,s7,s39,s17,s18,s19,s11,s30,s12,s22,s21,s29,s9,s37,s28,s10","s8,s14,s25,s17,s29,s30,s20,s5,s10,s19,s39,s35,s27,s3",
218,game_0218_branch_4_2,/home/pete/ontime/generated_games/game_0218_branch_4_2.tg,"s4,s6,s8,s13,s14",True,0.099,"s5,s12,s8,s4,s7,s11,s3,s1,s2","s6,s13,s4,s14,s8",
219,game_0219_branch_2_2,/home/pete/ontime/generated_games/game_0219_branch_2_2.tg,"s0,s2",True,0.092,s2,"s0,s2",
220,game_0220_branch_2_2,/home/pete/ontime/generated_games/game_0220_branch_2_2.tg,,False,0.000,,,No target vertices
221,game_0221_branch_2_2,/home/pete/ontime/generated_games/game_0221_branch_2_2.tg,,False,0.000,,,No target vertices
222,game_0222_branch_3_2,/home/pete/ontime/generated_games/game_0222_branch_3_2.tg,"s0,s1,s5,s6",True,0.095,"s0,s6","s0,s6,s1,s5",
223,game_0223_branch_4_2,/home/pete/ontime/generated_games/game_0223_branch_4_2.tg,"s0,s7,s10,s11,s12,s13",True,0.101,"s8,s0,s14,s6,s3,s13","s11,s7,s10,s0,s12,s13",
224,game_0224_branch_2_2,/home/pete/ontime/generated_games/game_0224_branch_2_2.tg,s1,True,0.097,,s1,
225,game_0225_branch_3_3,/home/pete/ontime/generated_games/game_0225_branch_3_3.tg,"s2,s5,s11",True,0.095,"s3,s7,s2,s8","s2,s11,s5",
226,game_0226_branch_2_3,/home/pete/ontime/generated_games/game_0226_branch_2_3.tg,s1,True,0.095,"s0,s3",s1,
227,game_0227_branch_2_3,/home/pete/ontime/generated_games/game_0227_branch_2_3.tg,s2,True,0.094,,s2,
228,game_0228_branch_3_2,/home/pete/ontime/generated_games/game_0228_branch_3_2.tg,s5,True,0.099,"s6,s3,s4,s2",s5,
229,game_0229_branch_2_3,/home/pete/ontime/generated_games/game_0229_branch_2_3.tg,,False,0.000,,,No target vertices
230,game_0230_branch_2_3,/home/pete/ontime/generated_games/game_0230_branch_2_3.tg,"s1,s2",True,0.097,"s1,s3","s2,s1",
231,game_0231_branch_3_3,/home/pete/ontime/generated_games/game_0231_branch_3_3.tg,"s0,s4,s5,s8,s9",True,0.099,"s11,s5,s6,s0,s9,s1,s4,s2","s5,s0,s9,s8,s4",
232,game_0232_branch_4_3,/home/pete/ontime/generated_games/game_0232_branch_4_3.tg,"s0,s1,s11,s20,s24,s25,s26,s34,s38",True,0.110,"s10,s35,s25,s6,s13,s2,s11,s36,s27,s0,s20,s21,s31,s22,s17,s30,s4,s15,s29,s12,s19,s37,s39,s26,s1,s34,s3","s1,s38,s0,s11,s34,s24,s26,s20,s25",
233,game_0233_branch_2_3,/home/pete/ontime/generated_games/game_0233_branch_2_3.tg,"s0,s2,s3",True,0.096,"s3,s2,s0","s3,s0,s2",
234,game_0234_branch_4_3,/home/pete/ontime/generated_games/game_0234_branch_4_3.tg,"s1,s7,s10,s13,s15,s16,s19,s33,s35,s39",True,0.109,"s6,s0,s5,s38,s26,s20,s1,s19,s17,s28,s13,s9,s18,s12,s7,s36,s11,s27,s24,s16,s14,s32,s21,s39,s29","s13,s33,s10,s7,s15,s16,s39,s19,s1,s35",
235,game_0235_branch_4_3,/home/pete/ontime/generated_games/game_0235_branch_4_3.tg,"s0,s1,s2,s3,s5,s6,s7,s11,s12,s13,s16,s17,s18,s22,s23,s24,s34,s35,s36",True,0.107,"s10,s27,s28,s18,s11,s6,s21,s35,s24,s9,s36,s8,s5,s34,s31","s23,s34,s35,s5,s1,s16,s11,s17,s3,s2,s36,s18,s7,s12,s22,s6,s13,s0,s24",
236,game_0236_branch_2_3,/home/pete/ontime/generated_games/game_0236_branch_2_3.tg,s3,True,0.083,,s3,
237,game_0237_branch_3_3,/home/pete/ontime/generated_games/game_0237_branch_3_3.tg,"s0,s6,s9,s11",True,0.085,"s11,s8,s6,s2,s7,s5","s9,s0,s11,s6",
238,game_0238_branch_3_3,/home/pete/ontime/generated_games/game_0238_branch_3_3.tg,"s4,s5,s7,s11,s12",True,0.107,"s4,s12,s3,s9,s8,s2,s0","s7,s11,s12,s5,s4",
239,game_0239_branch_2_2,/home/pete/ontime/generated_games/game_0239_branch_2_2.tg,,False,0.000,,,No target vertices
240,game_0240_branch_3_3,/home/pete/ontime/generated_games/game_0240_branch_3_3.tg,"s6,s8,s9,s10",True,0.098,"s10,s1,s3,s6,s0,s9,s4","s8,s6,s9,s10",
241,game_0241_branch_3_2,/home/pete/ontime/generated_games/game_0241_branch_3_2.tg,"s1,s3",True,0.099,"s5,s2,s4,s6","s1,s3",
242,game_0242_branch_2_3,/home/pete/ontime/generated_games/game_0242_branch_2_3.tg,"s0,s1",True,0.093,"s0,s3","s1,s0",
243,game_0243_branch_4_3,/home/pete/ontime/generated_games/game_0243_branch_4_3.tg,"s9,s10,s11,s15,s16,s23,s24,s25,s27,s28,s29,s30,s31,s32,s33,s36,s37",True,0.109,"s30,s20,s25,s33,s1,s24,s38,s35,s19,s3,s34,s21,s12,s5,s6,s31,s39,s15,s16,s17,s10,s37","s10,s28,s36,s37,s25,s31,s27,s30,s15,s16,s33,s24,s32,s11,s23,s29,s9",
244,game_0244_branch_2_3,/home/pete/ontime/generated_games/game_0244_branch_2_3.tg,s2,True,0.104,"s1,s3,s0",s2,
245,game_0245_branch_4_3,/home/pete/ontime/generated_games/game_0245_branch_4_3.tg,"s1,s2,s10,s11,s14,s15,s27,s38",True,0.122,"s3,s17,s8,s34,s29,s32,s9,s27,s37,s10,s19,s36,s2,s33,s16,s18,s25,s6,s30,s5","s38,s2,s27,s15,s10,s11,s1,s14",
246,game_0246_branch_3_3,/home/pete/ontime/generated_games/game_0246_branch_3_3.tg,"s0,s2,s3,s4,s6,s11",True,0.106,"s4,s3,s5,s10,s8,s12","s11,s0,s2,s6,s3,s4",
247,game_0247_branch_3_3,/home/pete/ontime/generated_games/game_0247_branch_3_3.tg,"s2,s7,s10,s11,s12",True,0.105,"s0,s6,s7","s2,s10,s7,s12,s11",
248,game_0248_branch_3_3,/home/pete/ontime/generated_games/game_0248_branch_3_3.tg,"s3,s7",True,0.099,"s5,s4,s3,s10,s6,s1,s11","s7,s3",
249,game_0249_branch_2_3,/home/pete/ontime/generated_games/game_0249_branch_2_3.tg,,False,0.000,,,No target vertices
250,game_0250_branch_4_2,/home/pete/ontime/generated_games/game_0250_branch_4_2.tg,"s1,s2,s3,s5,s6,s10,s11,s13,s14",True,0.104,"s7,s1,s2,s10,s4,s3,s5,s9,s12,s8","s13,s5,s10,s3,s2,s14,s11,s1,s6",
251,game_0251_branch_3_3,/home/pete/ontime/generated_games/game_0251_branch_3_3.tg,"s0,s2,s3,s6,s9,s11",True,2.589,"s11,s9,s7,s8,s2","s0,s6,s9,s11,s3,s2",
252,game_0252_branch_3_2,/home/pete/ontime/generated_games/game_0252_branch_3_2.tg,s2,True,0.476,s4,s2,
253,game_0253_branch_4_2,/home/pete/ontime/generated_games/game_0253_branch_4_2.tg,"s7,s10",True,0.434,"s11,s0,s4","s7,s10",
254,game_0254_branch_2_2,/home/pete/ontime/generated_games/game_0254_branch_2_2.tg,,False,0.000,,,No target vertices
255,game_0255_branch_4_3,/home/pete/ontime/generated_games/game_0255_branch_4_3.tg,"s1,s6,s15,s18,s21,s24,s26,s27,s30,s33,s34,s37",True,0.469,"s28,s21,s19,s3,s25,s9,s20,s10,s32,s18,s14,s8,s4,s38,s12,s1,s26,s39,s6","s37,s26,s18,s34,s15,s21,s6,s30,s27,s33,s24,s1",
256,game_0256_branch_4_2,/home/pete/ontime/generated_games/game_0256_branch_4_2.tg,"s0,s3,s4,s6,s9,s14",True,0.463,"s4,s0,s13,s11,s14,s1,s2,s5","s4,s14,s9,s3,s6,s0",
257,game_0257_branch_3_3,/home/pete/ontime/generated_games/game_0257_branch_3_3.tg,"s0,s1,s5,s12",True,0.479,"s0,s8,s11,s10,s9,s2","s12,s0,s1,s5",
258,game_0258_branch_2_2,/home/pete/ontime/generated_games/game_0258_branch_2_2.tg,s1,True,0.572,"s2,s1,s0",s1,
259,game_0259_branch_2_2,/home/pete/ontime/generated_games/game_0259_branch_2_2.tg,,False,0.000,,,No target vertices
260,game_0260_branch_3_2,/home/pete/ontime/generated_games/game_0260_branch_3_2.tg,,False,0.000,,,No target vertices
261,game_0261_branch_4_3,/home/pete/ontime/generated_games/game_0261_branch_4_3.tg,"s0,s3,s4,s8,s11,s13,s20,s21,s22,s25,s30,s35",True,0.131,"s0,s32,s7,s6,s39,s30,s24,s15,s12,s27,s21,s16,s3,s33,s29,s34,s37,s8,s9","s3,s0,s8,s4,s11,s20,s22,s13,s30,s21,s35,s25",
262,game_0262_branch_3_3,/home/pete/ontime/generated_games/game_0262_branch_3_3.tg,"s1,s2,s9",True,0.099,"s8,s5,s6,s0,s1,s4,s10,s2,s9","s2,s9,s1",
263,game_0263_branch_3_2,/home/pete/ontime/generated_games/game_0263_branch_3_2.tg,"s1,s4,s5",True,0.096,"s2,s6,s3","s4,s1,s5",
264,game_0264_branch_3_2,/home/pete/ontime/generated_games/game_0264_branch_3_2.tg,"s1,s2",True,0.099,"s3,s6","s2,s1",
265,game_0265_branch_3_2,/home/pete/ontime/generated_games/game_0265_branch_3_2.tg,"s1,s2",True,0.094,"s0,s1,s3","s2,s1",
266,game_0266_branch_2_3,/home/pete/ontime/generated_games/game_0266_branch_2_3.tg,"s0,s2",True,0.093,s3,"s2,s0",
267,game_0267_branch_4_2,/home/pete/ontime/generated_games/game_0267_branch_4_2.tg,"s5,s8,s9,s10,s11,s12,s13,s14",True,0.098,"s13,s0,s10,s11,s7,s1,s14","s10,s9,s13,s14,s12,s5,s11,s8",
268,game_0268_branch_3_2,/home/pete/ontime/generated_games/game_0268_branch_3_2.tg,"s0,s1,s4,s5",True,0.094,"s1,s6,s2,s4,s5","s0,s5,s1,s4",
269,game_0269_branch_4_2,/home/pete/ontime/generated_games/game_0269_branch_4_2.tg,"s1,s7",True,0.096,"s8,s2,s12,s13,s6","s1,s7",
270,game_0270_branch_3_2,/home/pete/ontime/generated_games/game_0270_branch_3_2.tg,"s2,s3,s6",True,0.095,"s4,s1,s6,s3","s2,s6,s3",
271,game_0271_branch_4_2,/home/pete/ontime/generated_games/game_0271_branch_4_2.tg,"s0,s2,s6,s9,s10,s11,s14",True,0.097,s7,"s10,s0,s14,s2,s11,s6,s9",
272,game_0272_branch_4_3,/home/pete/ontime/generated_games/game_0272_branch_4_3.tg,"s0,s8,s10,s11,s13,s17,s24,s27,s31,s34,s36,s39",True,0.135,"s36,s8,s20,s9,s6,s7,s34,s37,s17,s11,s16,s38,s2,s13,s0,s10,s4,s27,s25,s33,s22","s8,s0,s24,s13,s31,s11,s17,s34,s27,s10,s39,s36",
273,game_0273_branch_2_3,/home/pete/ontime/generated_games/game_0273_branch_2_3.tg,s2,True,0.099,"s1,s0",s2,
274,game_0274_branch_2_2,/home/pete/ontime/generated_games/game_0274_branch_2_2.tg,"s1,s2",True,0.105,"s2,s0,s1","s2,s1",
275,game_0275_branch_2_2,/home/pete/ontime/generated_games/game_0275_branch_2_2.tg,,False,0.000,,,No target vertices
276,game_0276_branch_3_2,/home/pete/ontime/generated_games/game_0276_branch_3_2.tg,s0,True,0.116,"s3,s5",s0,
277,game_0277_branch_3_3,/home/pete/ontime/generated_games/game_0277_branch_3_3.tg,"s0,s3,s6,s7",True,0.111,"s10,s11,s0,s4,s6,s1,s3,s5,s12","s7,s0,s3,s6",
278,game_0278_branch_2_2,/home/pete/ontime/generated_games/game_0278_branch_2_2.tg,,False,0.000,,,No target vertices
279,game_0279_branch_2_3,/home/pete/ontime/generated_games/game_0279_branch_2_3.tg,s2,True,0.094,"s2,s1,s0,s3",s2,
280,game_0280_branch_3_3,/home/pete/ontime/generated_games/game_0280_branch_3_3.tg,"s4,s5,s7,s10,s11",True,0.097,"s9,s2,s5","s4,s10,s5,s7,s11",
281,game_0281_branch_2_3,/home/pete/ontime/generated_games/game_0281_branch_2_3.tg,,False,0.000,,,No target vertices
282,game_0282_branch_2_3,/home/pete/ontime/generated_games/game_0282_branch_2_3.tg,,False,0.000,,,No target vertices
283,game_0283_branch_4_3,/home/pete/ontime/generated_games/game_0283_branch_4_3.tg,"s2,s7,s13,s15,s16,s18,s19,s27,s32",True,0.110,"s19,s14,s15,s34,s5,s4,s25,s39,s1,s2,s30,s24,s33,s18","s7,s27,s32,s15,s2,s18,s19,s16,s13",
284,game_0284_branch_4_2,/home/pete/ontime/generated_games/game_0284_branch_4_2.tg,"s4,s5,s6,s7,s10,s12",True,0.108,"s9,s12,s10,s3,s8,s1,s0,s11,s5","s7,s12,s5,s4,s10,s6",
285,game_0285_branch_4_3,/home/pete/ontime/generated_games/game_0285_branch_4_3.tg,"s0,s6,s9,s11,s12,s18,s20,s27,s28,s30,s31,s38",True,0.116,"s27,s16,s15,s23,s12,s36,s14,s7,s32,s18,s5,s20,s8,s24,s2,s26,s39,s1,s38,s25,s4,s29","s20,s28,s27,s12,s9,s0,s38,s11,s31,s30,s6,s18",
286,game_0286_branch_4_2,/home/pete/ontime/generated_games/game_0286_branch_4_2.tg,"s0,s3,s7,s9,s13",True,0.100,"s5,s8,s3,s2,s0,s4,s1,s12,s14,s10","s9,s3,s0,s13,s7",
287,game_0287_branch_2_2,/home/pete/ontime/generated_games/game_0287_branch_2_2.tg,,False,0.000,,,No target vertices
288,game_0288_branch_2_2,/home/pete/ontime/generated_games/game_0288_branch_2_2.tg,"s0,s1",True,0.098,"s1,s0,s2","s0,s1",
289,game_0289_branch_2_3,/home/pete/ontime/generated_games/game_0289_branch_2_3.tg,"s0,s1,s2",True,0.106,"s2,s3","s2,s0,s1",
290,game_0290_branch_2_3,/home/pete/ontime/generated_games/game_0290_branch_2_3.tg,s3,True,0.095,"s2,s1",s3,
291,game_0291_branch_2_3,/home/pete/ontime/generated_games/game_0291_branch_2_3.tg,,False,0.000,,,No target vertices
292,game_0292_branch_2_2,/home/pete/ontime/generated_games/game_0292_branch_2_2.tg,,False,0.000,,,No target vertices
293,game_0293_branch_4_3,/home/pete/ontime/generated_games/game_0293_branch_4_3.tg,"s2,s5,s6,s13,s26,s28,s29,s30,s34,s35,s36,s38",True,0.110,"s34,s24,s26,s7,s12,s2,s38,s0,s39,s22,s37,s28,s30,s31,s14,s32,s3","s35,s13,s6,s28,s2,s34,s36,s30,s38,s29,s5,s26",
294,game_0294_branch_3_2,/home/pete/ontime/generated_games/game_0294_branch_3_2.tg,"s0,s2,s5",True,0.097,"s5,s3,s1,s6,s0,s2","s5,s0,s2",
295,game_0295_branch_2_3,/home/pete/ontime/generated_games/game_0295_branch_2_3.tg,"s0,s3",True,0.095,"s3,s2,s1","s3,s0",
296,game_0296_branch_2_2,/home/pete/ontime/generated_games/game_0296_branch_2_2.tg,,False,0.000,,,No target vertices
297,game_0297_branch_3_3,/home/pete/ontime/generated_games/game_0297_branch_3_3.tg,s3,True,0.098,"s3,s10,s11,s2,s6,s7,s0,s1,s9,s5,s4",s3,
298,game_0298_branch_3_3,/home/pete/ontime/generated_games/game_0298_branch_3_3.tg,"s1,s4,s7,s8,s11",True,0.098,"s6,s0,s1,s4,s8,s9","s7,s11,s4,s1,s8",
299,game_0299_branch_3_2,/home/pete/ontime/generated_games/game_0299_branch_3_2.tg,,False,0.000,,,No target vertices
300,game_0300_branch_3_3,/home/pete/ontime/generated_games/game_0300_branch_3_3.tg,"s0,s9,s11",True,0.096,"s10,s0,s3","s9,s0,s11",
301,game_0301_branch_2_2,/home/pete/ontime/generated_games/game_0301_branch_2_2.tg,"s0,s1",True,0.102,"s1,s0","s1,s0",
302,game_0302_branch_4_3,/home/pete/ontime/generated_games/game_0302_branch_4_3.tg,"s0,s1,s2,s6,s12,s14,s17,s22,s23,s26,s29,s30,s38,s39",True,0.115,"s13,s27,s34,s18,s9,s11,s36,s26,s3,s5,s15,s35,s19,s30,s16","s22,s2,s23,s30,s38,s29,s6,s26,s12,s14,s0,s39,s17,s1",
303,game_0303_branch_3_3,/home/pete/ontime/generated_games/game_0303_branch_3_3.tg,"s1,s7",True,0.099,"s11,s8,s6,s3","s7,s1",
304,game_0304_branch_3_2,/home/pete/ontime/generated_games/game_0304_branch_3_2.tg,s3,True,0.100,"s3,s6,s2,s5,s0",s3,
305,game_0305_branch_2_2,/home/pete/ontime/generated_games/game_0305_branch_2_2.tg,"s0,s2",True,0.100,s1,"s0,s2",
306,game_0306_branch_2_2,/home/pete/ontime/generated_games/game_0306_branch_2_2.tg,s0,True,0.102,"s2,s1,s0",s0,
307,game_0307_branch_3_3,/home/pete/ontime/generated_games/game_0307_branch_3_3.tg,"s1,s3,s4,s6,s7,s8,s9,s11,s12",True,0.087,"s5,s4,s6,s11,s8,s9,s1,s2,s0,s7,s10,s3","s9,s1,s11,s6,s12,s8,s4,s7,s3",
308,game_0308_branch_3_3,/home/pete/ontime/generated_games/game_0308_branch_3_3.tg,"s8,s9,s12",True,0.097,"s12,s0,s3,s7,s9,s10,s2,s11","s8,s9,s12",
309,game_0309_branch_2_2,/home/pete/ontime/generated_games/game_0309_branch_2_2.tg,,False,0.000,,,No target vertices
310,game_0310_branch_2_3,/home/pete/ontime/generated_games/game_0310_branch_2_3.tg,,False,0.000,,,No target vertices
311,game_0311_branch_4_2,/home/pete/ontime/generated_games/game_0311_branch_4_2.tg,"s1,s3,s6,s7,s9,s13",True,0.100,"s3,s0,s13,s2,s11,s7","s7,s6,s1,s3,s13,s9",
312,game_0312_branch_4_2,/home/pete/ontime/generated_games/game_0312_branch_4_2.tg,"s4,s6,s7,s8,s9,s11,s14",True,0.104,"s0,s2,s7,s1,s4,s8,s3,s10","s6,s9,s7,s11,s4,s14,s8",
313,game_0313_branch_4_2,/home/pete/ontime/generated_games/game_0313_branch_4_2.tg,"s0,s1,s3,s5,s7,s8",True,0.123,"s7,s13,s2","s8,s1,s3,s7,s5,s0",
314,game_0314_branch_3_2,/home/pete/ontime/generated_games/game_0314_branch_3_2.tg,,False,0.000,,,No target vertices
315,game_0315_branch_3_3,/home/pete/ontime/generated_games/game_0315_branch_3_3.tg,"s0,s8,s9",True,0.105,"s11,s12,s4,s10,s5,s3","s9,s0,s8",
316,game_0316_branch_3_3,/home/pete/ontime/generated_games/game_0316_branch_3_3.tg,"s5,s9,s11",True,0.101,"s9,s12,s3,s8,s10,s7,s11,s2,s4,s0","s11,s9,s5",
317,game_0317_branch_2_2,/home/pete/ontime/generated_games/game_0317_branch_2_2.tg,s1,True,0.095,"s2,s0",s1,
318,game_0318_branch_2_2,/home/pete/ontime/generated_games/game_0318_branch_2_2.tg,,False,0.000,,,No target vertices
319,game_0319_branch_4_2,/home/pete/ontime/generated_games/game_0319_branch_4_2.tg,"s0,s4,s9,s13",True,0.097,"s5,s11,s7,s4,s12,s10","s13,s4,s9,s0",
320,game_0320_branch_2_2,/home/pete/ontime/generated_games/game_0320_branch_2_2.tg,,False,0.000,,,No target vertices
321,game_0321_branch_4_3,/home/pete/ontime/generated_games/game_0321_branch_4_3.tg,"s0,s14,s17,s21,s26,s31,s32,s35,s36",True,0.123,"s27,s2,s17,s14,s34,s31,s18,s7,s39,s15,s8,s16,s37,s5,s1,s35,s6,s13,s19,s4,s25,s33,s21,s0,s23","s26,s36,s17,s0,s14,s32,s35,s31,s21",
322,game_0322_branch_2_2,/home/pete/ontime/generated_games/game_0322_branch_2_2.tg,"s0,s2",True,0.098,"s0,s2,s1","s2,s0",
323,game_0323_branch_2_3,/home/pete/ontime/generated_games/game_0323_branch_2_3.tg,s0,True,0.109,"s3,s0,s1",s0,
324,game_0324_branch_4_3,/home/pete/ontime/generated_games/game_0324_branch_4_3.tg,"s0,s1,s2,s5,s7,s10,s12,s15,s17,s21,s26,s29,s30,s31,s38",True,0.112,"s8,s24,s14,s9,s29,s11,s28,s34,s4,s25,s26,s16","s0,s10,s2,s38,s21,s30,s12,s26,s29,s17,s31,s15,s7,s5,s1",
325,game_0325_branch_2_3,/home/pete/ontime/generated_games/game_0325_branch_2_3.tg,s1,True,0.097,s2,s1,
326,game_0326_branch_3_3,/home/pete/ontime/generated_games/game_0326_branch_3_3.tg,"s0,s3,s4,s5,s9,s11",True,0.097,"s5,s7,s2,s9,s6,s10,s8,s11","s0,s3,s5,s9,s11,s4",
327,game_0327_branch_3_3,/home/pete/ontime/generated_games/game_0327_branch_3_3.tg,"s0,s3,s4,s5,s10,s11",True,0.096,"s3,s10,s2,s9,s5","s5,s0,s10,s11,s4,s3",
328,game_0328_branch_3_3,/home/pete/ontime/generated_games/game_0328_branch_3_3.tg,"s4,s12",True,0.097,"s1,s6,s4,s5","s4,s12",
329,game_0329_branch_3_2,/home/pete/ontime/generated_games/game_0329_branch_3_2.tg,"s0,s1,s3",True,0.101,"s3,s1,s5,s0","s3,s0,s1",
330,game_0330_branch_4_2,/home/pete/ontime/generated_games/game_0330_branch_4_2.tg,"s0,s10,s11",True,0.113,"s13,s0,s9,s4,s10,s1,s11,s6,s2,s12,s14","s10,s0,s11",
331,game_0331_branch_4_3,/home/pete/ontime/generated_games/game_0331_branch_4_3.tg,"s0,s5,s7,s11,s12,s14,s26,s29,s31,s33",True,0.106,"s15,s20,s35,s11,s21,s4,s16,s30,s37,s38,s36,s6,s13,s8,s12,s32,s26,s27,s1","s5,s26,s33,s11,s7,s14,s29,s31,s0,s12",
332,game_0332_branch_2_2,/home/pete/ontime/generated_games/game_0332_branch_2_2.tg,s0,True,0.279,s2,s0,
333,game_0333_branch_4_2,/home/pete/ontime/generated_games/game_0333_branch_4_2.tg,"s2,s9,s11",True,0.136,"s1,s4,s3,s7,s8,s10","s9,s2,s11",
334,game_0334_branch_2_3,/home/pete/ontime/generated_games/game_0334_branch_2_3.tg,"s1,s3",True,0.083,"s0,s3,s1","s1,s3",
335,game_0335_branch_2_3,/home/pete/ontime/generated_games/game_0335_branch_2_3.tg,"s1,s2",True,0.078,s3,"s1,s2",
336,game_0336_branch_3_2,/home/pete/ontime/generated_games/game_0336_branch_3_2.tg,"s0,s1,s4,s6",True,0.083,"s6,s3,s2,s0,s1","s1,s4,s6,s0",
337,game_0337_branch_4_2,/home/pete/ontime/generated_games/game_0337_branch_4_2.tg,"s0,s3,s5,s8",True,0.099,"s2,s10,s7,s3,s6,s8","s0,s3,s8,s5",
338,game_0338_branch_2_2,/home/pete/ontime/generated_games/game_0338_branch_2_2.tg,"s0,s2",True,0.095,"s2,s0,s1","s2,s0",
339,game_0339_branch_4_2,/home/pete/ontime/generated_games/game_0339_branch_4_2.tg,"s5,s6,s12",True,0.099,"s1,s11,s4,s9,s0,s10,s5,s12","s5,s12,s6",
340,game_0340_branch_2_3,/home/pete/ontime/generated_games/game_0340_branch_2_3.tg,s0,True,0.095,,s0,
341,game_0341_branch_2_3,/home/pete/ontime/generated_games/game_0341_branch_2_3.tg,,False,0.000,,,No target vertices
342,game_0342_branch_4_2,/home/pete/ontime/generated_games/game_0342_branch_4_2.tg,"s1,s2,s3",True,0.100,"s3,s4,s13,s6,s5,s11,s0,s7,s1,s14,s9","s3,s2,s1",
343,game_0343_branch_4_3,/home/pete/ontime/generated_games/game_0343_branch_4_3.tg,"s1,s3,s4,s20,s24,s25,s30,s32,s34",True,0.113,"s24,s0,s4,s37,s9,s13,s2,s27,s28,s3,s25,s10,s29,s33,s23,s22,s7,s36,s16,s8","s34,s32,s25,s30,s3,s20,s24,s1,s4",
344,game_0344_branch_4_3,/home/pete/ontime/generated_games/game_0344_branch_4_3.tg,"s1,s10,s11,s13,s26,s30,s39",True,0.112,"s23,s26,s34,s36,s10,s33,s11,s35,s31,s5,s4,s14,s22,s37,s16,s13,s0,s20,s18,s2,s39,s27,s21","s39,s10,s13,s30,s26,s1,s11",
